rooms,square,living_space,kitchen_scace,curr_floor,max_floor,home_type,build_year,district,serv_lift,pass_lift,parking,loggia,balcony,garbage_chute,bathroom,repair_type,wind_view,emergency_exit,avg_price_for_m,avg_room_price,price
1,42.0,16.0,9.0,9,17,nan,2016,Первомайский,0,1,0,1,0,0,nan,Без ремонта,nan,1,253643.0,20172455.0,195000.0
1,41.0,16.0,10.0,1,3,Кирпичный,2018,Пролетарский,0,0,0,0,1,0,nan,Без ремонта,Во двор,nan,253643.0,20172455.0,204700.0
1,31.0,17.0,5.0,5,5,Кирпичный,1960,Пролетарский,1,1,0,0,1,0,nan,nan,На улицу,1,264324.0,25970619.0,200000.0
1,31.0,17.0,6.0,4,5,Кирпичный,1958,Октябрьский,1,1,0,0,1,0,1,nan,Во двор,nan,264324.0,25970619.0,200000.0
1,40.0,16.0,10.0,1,3,Кирпичный,2018,Пролетарский,0,0,0,0,1,0,nan,nan,На улицу,nan,264324.0,25970619.0,200000.0
1,37.0,18.0,9.0,5,17,Панельный,2015,Октябрьский,0,1,0,1,0,0,nan,nan,Во двор,nan,264324.0,25970619.0,200000.0
0,27.0,12.0,5.0,6,7,Кирпичный,nan,Железнодорожный,0,1,0,0,1,0,nan,nan,Во двор,nan,264324.0,25970619.0,200000.0
1,32.0,17.0,6.0,5,5,nan,nan,Ленинский,0,0,0,0,0,0,nan,nan,nan,1,265095.0,27288072.0,200000.0
2,42.0,29.0,6.0,1,5,nan,1963,Первомайский,0,0,0,0,0,0,nan,nan,nan,nan,265095.0,27288072.0,200000.0
1,32.0,16.0,6.0,5,5,Кирпичный,1967,Железнодорожный,1,1,0,0,1,0,nan,nan,Во двор,1,255976.0,21561848.0,200000.0
1,37.0,nan,nan,4,24,Кирпичный,nan,Железнодорожный,0,0,0,0,0,0,nan,nan,nan,1,255976.0,21561848.0,147420.0
1,32.0,18.0,6.0,5,5,nan,nan,Пролетарский,0,0,0,0,1,0,nan,nan,nan,1,264324.0,25970619.0,200000.0
1,30.7,18.5,6.0,9,9,Кирпичный,1979,Железнодорожный,0,1,0,0,1,0,nan,nan,Во двор,nan,264324.0,25970619.0,200000.0
2,45.0,29.0,6.7,5,5,Кирпичный,1965,Пролетарский,1,1,0,0,1,0,nan,nan,Во двор,1,264324.0,35542732.0,200000.0
1,39.0,16.2,8.2,8,9,Панельный,2017,Первомайский,0,1,0,1,0,0,1,nan,Во двор,1,253643.0,20172455.0,200000.0
1,36.0,19.0,7.0,5,5,Панельный,1995,Октябрьский,1,1,0,0,1,0,nan,nan,Во двор,1,259116.0,23024144.0,200000.0
0,30.0,16.8,4.0,10,20,Панельный,2015,Железнодорожный,0,1,0,1,0,0,nan,nan,На улицу,nan,259116.0,23024144.0,200000.0
1,32.0,17.0,7.0,3,5,Панельный,1966,Октябрьский,1,1,0,0,1,0,nan,nan,Во двор,1,259116.0,23024144.0,200000.0
1,37.0,18.0,6.5,4,9,Кирпичный,1985,Октябрьский,0,1,0,1,0,0,nan,nan,На улицу,1,259116.0,23024144.0,200000.0
0,36.4,17.0,6.0,17,17,Кирпичный,1982,Советский,0,1,0,0,1,0,nan,nan,На улицу,nan,259116.0,23024144.0,200000.0
1,32.0,17.0,6.0,2,9,Кирпичный,nan,Первомайский,0,1,0,0,0,0,nan,nan,Во двор,1,253643.0,20172455.0,200000.0
1,30.0,17.0,7.0,4,4,Кирпичный,1917,Пролетарский,1,1,0,0,1,0,nan,nan,Во двор,nan,253643.0,20172455.0,200000.0
1,36.0,18.0,10.0,2,19,Панельный,2015,Октябрьский,0,1,0,0,1,0,nan,nan,Во двор,1,259116.0,23024144.0,200000.0
1,36.0,20.0,10.0,5,5,Панельный,1987,Октябрьский,1,1,0,0,1,0,nan,nan,Во двор,1,259116.0,23024144.0,200000.0
1,30.0,18.0,6.0,2,9,Панельный,1980,Первомайский,0,1,0,0,1,0,nan,nan,Во двор,1,253643.0,20172455.0,200000.0
0,27.0,15.0,4.0,9,11,Панельный,2015,Пролетарский,0,1,0,1,0,0,nan,nan,Во двор,nan,253643.0,20172455.0,200000.0
1,40.0,16.0,9.8,3,18,Кирпичный,2017,Первомайский,0,1,0,0,1,0,nan,nan,Во двор,nan,253643.0,20172455.0,200000.0
1,30.0,17.0,6.0,2,5,Кирпичный,nan,Пролетарский,0,0,0,0,0,0,nan,nan,На улицу,1,264324.0,25970619.0,200000.0
1,37.0,18.0,10.0,2,16,Панельный,2014,Октябрьский,0,1,0,1,0,0,nan,nan,Во двор,1,259116.0,23024144.0,200000.0
1,38.0,18.0,8.6,5,18,Панельный,2014,Советский,0,1,0,1,0,0,nan,nan,Во двор,1,255918.0,21292776.0,200000.0
2,46.0,28.0,6.0,2,5,Кирпичный,nan,Ленинский,0,0,0,0,1,0,nan,nan,Во двор,1,265095.0,37115301.0,200000.0
1,40.0,19.0,8.0,9,9,Панельный,nan,Октябрьский,0,1,0,1,1,0,nan,nan,Во двор,1,259116.0,23024144.0,200000.0
1,37.0,17.0,6.2,8,9,Кирпичный,1975,Октябрьский,0,1,0,0,1,0,nan,nan,Во двор,1,259116.0,23024144.0,200000.0
2,32.0,14.0,12.0,4,4,Кирпичный,2012,Первомайский,0,0,0,0,0,0,nan,nan,Во двор,1,253643.0,2815124.0,200000.0
1,40.0,16.0,10.0,1,3,Кирпичный,2018,Пролетарский,0,0,0,0,1,0,nan,Без ремонта,nan,nan,253643.0,2815124.0,201700.0
1,38.7,19.0,8.0,7,9,Панельный,nan,Ворошиловский,0,1,0,0,0,0,nan,nan,nan,1,257326.0,22605996.0,200000.0
2,55.3,31.0,11.5,3,18,nan,2019,Октябрьский,1,1,1,0,1,0,nan,nan,nan,nan,nan,nan,227800.0
2,70.0,34.0,17.0,18,25,Монолитно,2018,Пролетарский,1,1,1,0,1,0,1,Дизайнерский,Во двор,nan,nan,nan,555000.0
1,38.7,19.0,8.0,7,9,Панельный,nan,Ворошиловский,0,1,0,0,0,0,nan,nan,nan,1,257326.0,22605996.0,200000.0
2,48.0,28.0,6.0,5,5,Панельный,nan,Ворошиловский,0,0,0,0,0,0,nan,nan,nan,1,257326.0,30920232.0,200000.0
2,46.0,30.0,6.0,2,5,nan,1978,Советский,0,0,0,0,1,0,nan,nan,nan,1,255918.0,2981303.0,200000.0
2,44.0,26.0,6.0,4,5,Панельный,nan,Ворошиловский,0,0,0,0,0,0,nan,nan,nan,1,257326.0,30920232.0,200000.0
0,27.0,12.0,5.0,15,16,Монолитный,2018,Октябрьский,0,1,0,1,0,0,nan,nan,Во двор,nan,257326.0,30920232.0,200000.0
1,41.0,19.0,7.0,1,10,nan,nan,Пролетарский,0,0,0,0,1,0,1,Без ремонта,nan,1,264324.0,25970619.0,200000.0
0,34.0,14.0,6.0,6,8,Кирпичный,2016,Железнодорожный,0,1,0,0,1,0,nan,nan,Во двор,nan,264324.0,25970619.0,200000.0
1,33.0,17.0,7.0,4,5,Кирпичный,1968,Ворошиловский,1,1,0,0,1,0,nan,nan,Во двор,1,257326.0,22605996.0,200000.0
0,27.0,15.0,5.0,15,16,Монолитный,2018,Октябрьский,0,1,0,1,0,0,nan,nan,Во двор,nan,257326.0,22605996.0,200000.0
1,31.0,17.0,6.0,4,5,Кирпичный,nan,Советский,1,1,0,0,1,0,nan,nan,Во двор,1,255918.0,21292776.0,200000.0
1,41.0,19.0,7.0,1,10,Монолитно,2017,Пролетарский,0,1,0,0,1,0,1,Без ремонта,nan,1,264324.0,25970619.0,200000.0
1,38.0,21.0,9.0,7,19,nan,2015,Советский,1,1,0,0,1,0,nan,nan,nan,1,255918.0,21292776.0,200000.0
1,32.0,17.0,7.0,5,9,nan,nan,Советский,0,0,0,0,0,0,nan,nan,nan,1,255918.0,21292776.0,200000.0
1,40.0,20.0,10.0,5,10,nan,nan,Советский,0,0,0,0,0,0,nan,nan,nan,1,255918.0,21292776.0,200000.0
2,40.0,24.0,6.0,2,3,Кирпичный,nan,Первомайский,0,0,0,0,1,0,nan,Косметический,nan,1,253643.0,2815124.0,200000.0
1,34.0,14.0,10.0,1,10,nan,2008,Первомайский,0,0,0,0,0,0,nan,nan,nan,nan,253643.0,2815124.0,200000.0
1,30.0,12.0,8.0,3,4,nan,2015,Ворошиловский,0,0,0,0,0,0,nan,nan,nan,nan,253643.0,2815124.0,200000.0
1,38.0,20.0,9.0,3,9,Панельный,1995,Первомайский,0,1,0,0,1,0,nan,nan,На улицу,nan,253643.0,2815124.0,200000.0
1,38.0,17.0,10.0,16,19,Кирпичный,2015,Октябрьский,0,1,0,1,0,0,nan,nan,Во двор,1,259116.0,23024144.0,200000.0
1,38.0,18.0,9.0,2,17,Кирпичный,2016,Советский,1,1,1,1,0,0,nan,Без ремонта,nan,1,255918.0,21292776.0,200000.0
1,40.0,16.0,10.0,1,3,Кирпичный,2018,Пролетарский,0,0,0,0,1,0,nan,Без ремонта,Во двор,nan,255918.0,21292776.0,202200.0
0,33.0,nan,nan,6,19,nan,2016,Железнодорожный,0,1,0,0,1,1,nan,Без ремонта,nan,nan,255918.0,21292776.0,200000.0
2,45.0,32.0,6.0,4,5,nan,1969,Первомайский,0,0,0,0,0,0,nan,nan,nan,nan,255918.0,21292776.0,200000.0
1,40.0,20.0,10.0,3,9,Кирпичный,nan,Октябрьский,0,1,0,0,0,0,nan,Косметический,nan,1,259116.0,23024144.0,200000.0
2,50.67,27.6,8.4,3,24,nan,nan,Пролетарский,0,1,1,1,0,0,nan,nan,nan,nan,nan,nan,329400.0
1,40.0,20.0,10.0,3,9,Кирпичный,nan,Октябрьский,0,1,0,0,0,0,nan,Косметический,nan,1,259116.0,23024144.0,200000.0
0,25.0,15.0,4.0,5,19,Панельный,2015,Железнодорожный,0,1,0,1,0,0,nan,nan,На улицу,nan,259116.0,23024144.0,205000.0
1,38.0,18.0,9.0,6,17,Панельный,2014,Советский,0,1,0,1,0,0,nan,nan,Во двор,1,255918.0,21292776.0,205000.0
0,25.0,12.0,5.0,2,16,Панельный,2018,Советский,0,1,0,0,1,0,nan,nan,Во двор,nan,255918.0,21292776.0,205000.0
0,28.0,13.0,6.0,2,19,Панельный,2018,Советский,0,1,0,0,1,0,nan,nan,Во двор,nan,255918.0,21292776.0,207000.0
2,44.0,30.0,6.0,2,5,Панельный,1965,Первомайский,0,1,0,0,0,0,1,nan,nan,1,253643.0,2815124.0,205000.0
1,38.0,21.0,8.5,10,16,Панельный,nan,Железнодорожный,0,1,0,0,1,0,nan,nan,Во двор,1,255976.0,21561848.0,208000.0
1,39.0,18.0,9.0,11,18,Панельный,2013,Советский,0,1,0,1,0,0,nan,nan,Во двор,1,255918.0,21292776.0,205000.0
1,38.7,16.0,10.5,16,16,Кирпичный,2016,Советский,0,1,0,0,1,0,nan,nan,На улицу,1,255918.0,21292776.0,205000.0
0,27.0,12.0,3.0,5,25,Монолитный,2018,Ленинский,0,1,0,1,0,0,nan,nan,На улицу,nan,255918.0,21292776.0,209500.0
1,36.0,17.0,8.0,8,16,Панельный,2017,Октябрьский,0,1,0,1,0,0,nan,nan,Во двор,nan,255918.0,21292776.0,205000.0
0,27.0,16.0,4.0,19,20,Панельный,2018,Советский,0,1,0,1,0,0,nan,nan,Во двор,nan,255918.0,21292776.0,205000.0
0,35.0,20.0,5.0,7,19,Монолитный,2019,Октябрьский,0,1,0,1,0,0,nan,nan,Во двор,nan,255918.0,21292776.0,205000.0
1,40.0,16.0,10.0,1,3,Кирпичный,2018,Пролетарский,0,0,0,0,1,0,nan,Без ремонта,nan,nan,255918.0,21292776.0,206600.0
1,38.0,20.0,7.0,2,9,Кирпичный,1975,Советский,0,1,0,0,1,0,1,nan,Во двор,1,255918.0,21292776.0,207500.0
1,43.0,18.0,10.0,19,25,nan,nan,Советский,0,1,1,1,0,0,nan,nan,nan,nan,255918.0,21292776.0,205000.0
1,30.0,15.0,8.0,12,24,Кирпичный,2018,Пролетарский,0,1,0,1,0,0,nan,nan,Во двор,nan,255918.0,21292776.0,208000.0
1,39.0,19.0,10.0,10,16,nan,2015,Железнодорожный,0,0,0,0,0,0,nan,nan,nan,nan,255918.0,21292776.0,206000.0
1,37.0,18.0,10.0,15,18,Кирпичный,2018,Железнодорожный,0,1,0,1,0,0,nan,nan,Во двор,nan,255918.0,21292776.0,205000.0
0,30.0,15.0,6.0,14,21,Панельный,2018,Советский,0,1,0,1,0,0,nan,nan,Во двор,nan,255918.0,21292776.0,205000.0
2,42.0,27.0,6.0,5,5,nan,1975,Октябрьский,0,0,0,0,0,0,nan,nan,nan,nan,255918.0,21292776.0,205000.0
1,36.0,14.0,11.0,3,19,Кирпичный,2018,Ворошиловский,0,1,0,1,0,0,nan,nan,На улицу,nan,255918.0,21292776.0,205000.0
1,37.5,nan,nan,6,18,Панельный,2014,Советский,1,1,0,1,0,0,nan,Без ремонта,nan,1,255918.0,21292776.0,205000.0
1,30.0,nan,nan,15,25,Монолитно,2018,Железнодорожный,1,1,0,1,0,0,nan,Евроремонт,nan,1,255976.0,21561848.0,205000.0
1,43.0,21.0,10.0,4,10,Панельный,2009,Ворошиловский,0,1,1,1,0,0,nan,Дизайнерский,Во двор,nan,255976.0,21561848.0,205000.0
1,52.7,23.6,15.0,21,23,nan,nan,Кировский,0,1,1,0,1,0,nan,nan,nan,1,268787.0,2863512.0,390000.0
1,35.0,19.0,7.0,6,9,Кирпичный,1971,Советский,0,0,1,0,0,0,nan,Евроремонт,Во двор,nan,268787.0,2863512.0,189900.0
0,28.0,12.0,5.0,14,19,Панельный,2018,Советский,1,1,1,1,1,1,nan,Косметический,Во двор,nan,268787.0,2863512.0,209900.0
1,26.0,17.0,6.0,5,5,nan,1964,Ворошиловский,0,0,0,0,1,0,nan,nan,nan,1,257326.0,22605996.0,210000.0
1,38.0,18.0,10.0,13,18,Панельный,2015,Октябрьский,0,1,0,0,1,0,nan,nan,Во двор,nan,257326.0,22605996.0,210000.0
2,44.0,30.0,nan,3,5,nan,1970,Советский,0,0,0,0,1,0,nan,Без ремонта,nan,1,255918.0,2981303.0,213400.0
1,31.0,18.0,6.0,3,5,Кирпичный,1970,Советский,0,1,0,0,1,0,nan,nan,nan,nan,255918.0,2981303.0,213400.0
1,34.0,17.0,9.0,6,18,Панельный,2015,Октябрьский,0,1,0,0,1,0,nan,nan,Во двор,1,259116.0,23024144.0,210000.0
1,40.0,22.0,8.0,6,9,Кирпичный,2000,Первомайский,0,1,0,0,1,0,nan,nan,Во двор,1,253643.0,20172455.0,210000.0
1,42.0,18.0,11.0,4,25,Кирпичный,2018,Советский,0,1,0,1,0,0,nan,nan,Во двор,nan,253643.0,20172455.0,210000.0
1,41.0,12.0,20.2,14,20,Панельный,2018,Советский,0,1,0,1,0,0,nan,nan,Во двор,nan,253643.0,20172455.0,213000.0
2,36.7,25.0,5.0,3,4,Кирпичный,1931,Первомайский,1,1,0,0,1,0,nan,nan,Во двор,1,253643.0,2815124.0,210000.0
1,40.0,16.0,12.0,14,14,Монолитный,2016,Пролетарский,0,1,0,0,1,0,nan,nan,Во двор,nan,253643.0,2815124.0,210000.0
1,44.0,27.0,10.0,7,9,Кирпичный,1979,Первомайский,0,1,0,1,1,0,nan,nan,nan,1,253643.0,20172455.0,210000.0
0,29.0,12.0,5.0,11,19,Панельный,2018,Советский,0,1,0,0,1,0,nan,nan,Во двор,nan,253643.0,20172455.0,212000.0
1,34.0,18.0,6.0,2,5,Кирпичный,nan,Советский,1,1,0,0,1,0,nan,nan,На улицу,1,255918.0,21292776.0,210000.0
1,30.0,15.0,7.5,3,4,Кирпичный,2011,Железнодорожный,1,1,0,0,1,0,nan,nan,Во двор,nan,255918.0,21292776.0,210000.0
1,40.0,15.0,9.0,10,16,Монолитный,2016,Первомайский,0,1,0,1,0,0,nan,nan,Во двор,1,253643.0,20172455.0,210000.0
1,34.0,20.0,6.0,7,9,Кирпичный,1976,Железнодорожный,0,1,0,0,1,0,nan,nan,Во двор,1,255976.0,21561848.0,210000.0
1,41.0,17.0,10.0,10,15,Кирпичный,2018,Пролетарский,0,1,0,1,0,0,nan,nan,Во двор,nan,255976.0,21561848.0,210000.0
1,37.0,17.0,8.0,7,20,Панельный,2015,Советский,0,1,0,1,0,0,nan,nan,Во двор,1,255918.0,21292776.0,210000.0
1,40.0,18.0,9.5,15,17,Кирпичный,2017,Первомайский,0,1,0,0,1,0,nan,nan,На улицу,nan,255918.0,21292776.0,210000.0
1,39.0,18.0,10.0,6,24,Кирпичный,nan,Советский,0,1,0,1,0,0,nan,nan,Во двор,1,255918.0,21292776.0,213000.0
1,30.0,18.0,5.5,5,5,Панельный,1972,Советский,1,1,0,0,1,0,nan,nan,Во двор,1,255918.0,21292776.0,210000.0
0,27.0,1.0,1.0,4,18,Панельный,2010,Советский,0,1,0,1,0,0,nan,nan,nan,nan,255918.0,21292776.0,210000.0
1,28.5,18.0,6.0,3,5,Панельный,1975,Октябрьский,1,1,0,0,1,0,nan,nan,Во двор,1,259116.0,23024144.0,210000.0
0,39.32,22.0,nan,4,7,nan,nan,Пролетарский,0,1,0,0,1,0,nan,nan,nan,nan,nan,nan,295000.0
2,52.0,30.0,9.0,1,9,nan,1990,Первомайский,0,1,1,1,0,1,nan,nan,nan,nan,nan,nan,240000.0
1,40.0,19.0,10.0,14,16,Панельный,2016,Октябрьский,0,1,0,1,0,0,nan,nan,Во двор,1,259116.0,23024144.0,210000.0
2,49.0,31.0,6.0,4,5,Панельный,1970,Октябрьский,1,1,0,0,1,0,1,nan,nan,1,259116.0,31324353.0,210000.0
0,33.0,16.6,4.5,7,22,Кирпичный,2018,Пролетарский,0,1,0,1,0,0,nan,nan,Во двор,nan,259116.0,31324353.0,210000.0
1,32.0,17.0,6.0,5,5,Кирпичный,1979,Ворошиловский,1,1,0,0,1,0,nan,nan,Во двор,nan,259116.0,31324353.0,210000.0
0,27.0,1.0,1.0,2,20,Панельный,2014,Железнодорожный,0,1,0,1,0,0,nan,nan,Во двор,nan,259116.0,31324353.0,210000.0
1,29.2,14.5,7.0,6,9,Кирпичный,1982,Железнодорожный,0,1,0,0,1,0,nan,nan,Во двор,1,255976.0,21561848.0,210000.0
0,37.0,1.0,1.0,10,26,Кирпичный,2015,Железнодорожный,0,1,0,1,0,0,nan,nan,Во двор,nan,255976.0,21561848.0,210000.0
1,36.0,18.0,8.0,7,10,Кирпичный,nan,Ворошиловский,0,1,0,0,0,0,nan,Косметический,nan,1,257326.0,22605996.0,210000.0
1,36.0,17.0,12.0,6,10,Кирпичный,nan,Ворошиловский,0,1,0,0,0,0,nan,nan,nan,1,257326.0,22605996.0,210000.0
1,36.0,16.0,11.0,2,6,Кирпичный,2014,Железнодорожный,0,1,0,0,1,0,nan,nan,Во двор,1,255976.0,21561848.0,210000.0
0,27.0,12.0,5.0,3,17,Панельный,2013,Советский,0,1,0,0,1,0,nan,nan,Во двор,nan,255976.0,21561848.0,213000.0
1,38.0,18.2,9.4,20,25,nan,nan,Советский,0,0,0,0,0,0,nan,nan,nan,1,255918.0,21292776.0,210000.0
0,28.0,12.0,4.0,8,14,Панельный,2014,Пролетарский,0,1,0,1,0,0,nan,nan,Во двор,nan,255918.0,21292776.0,210000.0
1,35.0,19.0,6.0,2,9,Кирпичный,1976,Железнодорожный,0,1,0,0,0,0,nan,nan,На улицу,1,255976.0,21561848.0,210000.0
0,33.0,20.0,6.0,3,10,Кирпичный,2014,Советский,0,1,0,1,0,0,nan,nan,Во двор,nan,255976.0,21561848.0,210000.0
1,42.0,17.0,11.0,20,24,Кирпичный,2018,Советский,0,1,0,1,0,0,nan,nan,Во двор,nan,255976.0,21561848.0,210000.0
2,42.0,27.0,6.0,3,5,Кирпичный,1967,Первомайский,1,1,0,0,1,0,nan,nan,Во двор,1,253643.0,2815124.0,210000.0
0,25.0,12.0,5.0,15,17,Панельный,2014,Советский,0,1,0,0,1,0,nan,nan,Во двор,nan,253643.0,2815124.0,210000.0
1,41.0,19.0,11.0,10,17,Кирпичный,2015,Октябрьский,0,1,0,0,1,0,nan,nan,На улицу,nan,253643.0,2815124.0,210000.0
1,42.0,19.0,9.0,9,25,Кирпичный,2017,Железнодорожный,0,1,0,0,1,0,nan,nan,На улицу,1,255976.0,21561848.0,210000.0
1,33.0,16.0,7.0,2,4,Кирпичный,2010,Ворошиловский,0,0,0,0,1,0,nan,nan,Во двор,nan,255976.0,21561848.0,211500.0
1,33.0,20.0,8.0,7,9,Кирпичный,1982,Железнодорожный,0,1,1,0,1,0,nan,nan,nan,nan,255976.0,21561848.0,210000.0
1,43.0,18.0,7.0,12,16,nan,2016,Октябрьский,0,0,0,0,0,0,nan,nan,nan,1,259116.0,23024144.0,210000.0
1,36.0,18.0,6.0,10,10,Панельный,nan,Первомайский,0,1,0,0,0,0,nan,Косметический,nan,1,253643.0,20172455.0,210000.0
1,37.0,17.0,10.0,4,16,Панельный,2015,Первомайский,0,1,0,0,1,0,nan,nan,Во двор,1,253643.0,20172455.0,210000.0
3,84.86,45.8,12.3,21,25,nan,nan,Ленинский,0,1,1,0,1,0,nan,nan,nan,nan,nan,nan,448336.0
1,35.4,17.8,10.0,8,18,nan,2017,Октябрьский,1,1,1,1,0,0,nan,nan,nan,nan,nan,nan,171900.0
0,39.32,22.0,nan,4,7,nan,nan,Пролетарский,0,1,0,0,1,0,nan,nan,nan,nan,nan,nan,295000.0
1,43.0,19.0,11.0,20,25,Кирпичный,2017,Советский,0,1,0,1,0,0,nan,nan,Во двор,1,255918.0,21292776.0,210000.0
1,26.0,12.0,5.0,5,5,Кирпичный,1964,Ворошиловский,1,1,0,0,1,0,nan,nan,Во двор,1,257326.0,22605996.0,210000.0
0,28.0,15.0,5.0,9,17,Панельный,2010,Советский,0,1,0,0,1,0,nan,nan,Во двор,nan,257326.0,22605996.0,210000.0
3,48.0,28.0,7.0,5,5,Кирпичный,1962,Первомайский,1,1,0,0,1,0,nan,nan,nan,1,253643.0,35571648.0,210000.0
2,49.0,nan,nan,18,19,Монолитно,2016,Железнодорожный,1,1,0,1,0,0,nan,Без ремонта,nan,1,255976.0,30364565.0,210000.0
1,40.0,19.5,9.0,16,17,Монолитно,2016,Советский,1,1,1,1,0,0,nan,Без ремонта,nan,1,255918.0,21292776.0,210000.0
1,31.0,17.0,6.5,4,5,nan,1960,Ворошиловский,0,0,0,0,1,0,nan,nan,nan,1,257326.0,22605996.0,210000.0
0,32.0,16.0,6.0,2,6,Кирпичный,2011,Ворошиловский,0,0,0,0,0,0,nan,Евроремонт,Во двор,nan,257326.0,22605996.0,210000.0
0,28.0,12.0,5.0,11,19,Панельный,2018,Советский,1,1,1,1,0,1,nan,Косметический,Во двор,nan,257326.0,22605996.0,210000.0
1,32.0,18.0,6.0,5,5,Кирпичный,1962,Первомайский,0,0,0,0,1,0,nan,Евроремонт,nan,1,253643.0,20172455.0,210000.0
1,36.0,18.0,7.0,1,7,nan,1990,Пролетарский,0,0,0,0,0,0,nan,nan,nan,1,264324.0,25970619.0,210000.0
1,31.0,20.0,6.0,3,5,nan,1965,Первомайский,0,0,0,0,1,0,nan,nan,nan,nan,264324.0,25970619.0,210000.0
2,42.0,31.0,6.0,1,4,nan,1954,Пролетарский,0,0,0,0,0,0,nan,nan,nan,nan,264324.0,25970619.0,210000.0
1,30.0,17.0,9.0,5,5,Кирпичный,2013,Железнодорожный,1,1,0,0,1,0,nan,nan,На улицу,nan,264324.0,25970619.0,215000.0
0,31.0,13.0,5.0,15,23,Кирпичный,2017,Железнодорожный,0,1,0,0,1,0,nan,nan,Во двор,nan,264324.0,25970619.0,215000.0
1,43.0,14.0,16.0,18,20,Монолитный,2018,Октябрьский,0,1,0,1,0,0,nan,nan,Во двор,nan,264324.0,25970619.0,215000.0
1,40.0,17.0,9.0,3,14,nan,2018,Пролетарский,0,1,0,0,0,0,nan,nan,nan,nan,264324.0,25970619.0,215000.0
1,38.0,20.6,7.9,16,17,Кирпичный,2017,Советский,0,1,0,1,0,0,nan,nan,На улицу,1,255918.0,21292776.0,215000.0
1,40.0,18.0,9.0,3,10,Монолитный,2018,Пролетарский,0,1,0,1,0,0,nan,nan,Во двор,nan,255918.0,21292776.0,215000.0
0,27.0,15.0,4.0,12,16,Панельный,2012,Советский,0,1,0,1,0,0,nan,nan,На улицу,nan,255918.0,21292776.0,215000.0
1,38.0,20.0,8.0,2,4,Кирпичный,2010,Советский,1,1,0,0,1,0,nan,nan,Во двор,1,255918.0,21292776.0,215000.0
1,42.0,18.0,11.0,13,19,Кирпичный,2015,Октябрьский,0,1,0,1,0,0,nan,nan,Во двор,1,259116.0,23024144.0,215000.0
1,31.0,17.0,6.0,2,5,Панельный,1970,Ворошиловский,1,1,0,0,1,0,1,nan,Во двор,1,257326.0,22605996.0,215000.0
4,136.0,nan,nan,3,22,nan,2017,Кировский,0,1,0,1,0,0,nan,nan,nan,1,268787.0,83141856.0,1200000.0
1,33.0,18.0,6.0,4,5,Кирпичный,1976,Пролетарский,1,1,0,0,1,0,nan,nan,Во двор,1,264324.0,25970619.0,219000.0
1,50.0,18.0,18.0,5,5,Кирпичный,2003,Первомайский,1,1,0,1,0,0,1,nan,Во двор,1,253643.0,20172455.0,215000.0
1,35.0,17.0,9.0,16,20,Панельный,2018,Советский,0,1,0,1,0,0,nan,nan,Во двор,nan,253643.0,20172455.0,216000.0
2,43.5,28.0,6.5,5,5,Кирпичный,1964,Советский,1,1,0,0,1,0,nan,nan,nan,1,255918.0,2981303.0,215000.0
1,34.0,16.0,8.0,9,16,Панельный,2014,Октябрьский,0,1,0,0,1,0,nan,nan,Во двор,1,259116.0,23024144.0,215000.0
1,31.0,17.0,6.0,3,5,Кирпичный,1986,Первомайский,1,1,0,0,1,0,nan,nan,Во двор,1,253643.0,20172455.0,215000.0
2,41.0,26.0,6.0,4,5,Кирпичный,1972,Первомайский,1,1,0,0,1,0,1,nan,Во двор,1,253643.0,2815124.0,215000.0
1,37.0,18.0,10.0,4,4,Панельный,2013,Железнодорожный,0,0,0,0,1,0,nan,nan,Во двор,nan,253643.0,2815124.0,215000.0
0,28.0,17.0,6.0,4,17,Панельный,2014,Советский,0,1,0,1,0,0,nan,nan,На улицу,nan,253643.0,2815124.0,215000.0
1,36.0,19.0,8.0,2,10,Панельный,nan,Первомайский,0,1,0,0,0,0,nan,Косметический,nan,1,253643.0,20172455.0,215000.0
0,34.0,20.0,10.0,2,4,nan,2011,Пролетарский,0,0,0,0,1,0,nan,nan,nan,nan,253643.0,20172455.0,215000.0
1,38.0,18.0,9.3,1,10,Панельный,nan,Ворошиловский,0,1,0,0,0,0,nan,nan,nan,1,257326.0,22605996.0,215000.0
1,38.0,19.0,8.0,2,9,Панельный,nan,Ворошиловский,0,1,0,0,1,0,nan,nan,nan,1,257326.0,22605996.0,215000.0
1,33.0,18.0,6.0,1,9,nan,nan,Октябрьский,0,1,0,0,0,0,nan,nan,nan,1,259116.0,23024144.0,215000.0
1,40.0,19.0,10.0,4,9,Панельный,1994,Ворошиловский,0,1,0,0,1,0,nan,nan,Во двор,1,257326.0,22605996.0,215000.0
2,44.1,30.0,7.5,1,5,nan,1970,Советский,0,0,0,0,1,0,nan,nan,nan,1,255918.0,2981303.0,215000.0
1,37.0,18.0,8.0,10,10,Панельный,2003,Советский,0,1,0,0,1,0,1,nan,Во двор,1,255918.0,21292776.0,215000.0
2,50.0,nan,nan,3,5,nan,nan,Железнодорожный,0,0,0,0,1,0,nan,nan,nan,1,255976.0,30364565.0,216000.0
1,39.0,17.0,9.0,9,10,nan,2008,Первомайский,0,0,0,0,0,0,nan,nan,nan,1,253643.0,20172455.0,215000.0
1,39.0,16.0,9.0,5,5,nan,2017,Советский,0,0,0,0,0,0,nan,nan,nan,nan,253643.0,20172455.0,218500.0
